Date,Time,AQI,PM10,PM2.5,NO2,SO2,CO,O3
2025-01-31,01:24:27,1,11,9,16,1,350,16
2025-01-31,02:00:00,1,10,8,12,1,334,17
2025-01-31,03:00:00,1,8,7,9,0,310,19
2025-01-31,04:00:00,1,7,6,6,0,294,20
2025-01-31,05:00:00,1,7,6,5,1,287,21
2025-01-31,06:00:00,1,7,6,6,1,287,21
2025-01-31,07:00:00,1,8,6,5,1,287,25
2025-01-31,08:00:00,1,8,6,6,1,290,26
2025-01-31,09:00:00,1,8,7,7,1,297,28
2025-01-31,10:00:00,1,8,6,7,1,297,33
2025-01-31,11:00:00,1,8,6,6,1,294,38
2025-01-31,12:00:00,1,7,5,5,1,287,41
2025-01-31,13:00:00,1,6,5,4,2,277,52
2025-01-31,14:00:00,2,6,5,3,2,267,70
2025-01-31,15:00:00,2,6,5,3,2,267,70
2025-01-31,16:00:00,2,6,5,3,2,267,67
2025-01-31,17:00:00,2,6,5,4,2,274,64
2025-01-31,18:00:00,2,6,5,5,1,277,62
2025-01-31,19:00:00,1,6,5,5,1,280,57
2025-01-31,20:00:00,1,6,5,5,1,280,52
2025-01-31,21:00:00,1,6,5,5,1,277,50
2025-01-31,22:00:00,1,7,6,4,2,270,51
2025-01-31,23:00:00,1,9,6,3,1,264,52
2025-02-01,00:00:00,1,8,6,3,1,260,55
2025-02-01,01:00:00,2,7,6,2,1,257,60
2025-02-01,02:00:00,2,5,5,2,1,257,63
2025-02-01,03:00:00,2,5,4,2,1,257,64
2025-02-01,04:00:00,2,5,4,2,1,257,64
2025-02-01,05:00:00,2,5,4,2,1,260,63
2025-02-01,06:00:00,2,5,4,3,1,264,60
2025-02-01,07:00:00,1,5,4,4,1,270,57
2025-02-01,08:00:00,1,6,4,5,2,277,54
2025-02-01,09:00:00,1,6,4,7,3,280,53
2025-02-01,10:00:00,1,7,5,9,5,280,52
2025-02-01,11:00:00,1,8,5,10,5,277,50
2025-02-01,12:00:00,1,9,5,10,6,274,51
2025-02-01,13:00:00,1,10,6,13,9,274,49
2025-02-01,14:00:00,1,5,3,14,10,274,59
2025-02-01,15:00:00,1,5,3,15,12,274,59
2025-02-01,16:00:00,1,5,3,16,9,287,54
2025-02-01,17:00:00,1,6,4,21,6,320,45
2025-02-01,18:00:00,1,8,5,27,6,364,36
2025-02-01,19:00:00,1,10,7,30,6,394,31
2025-02-01,20:00:00,1,12,8,30,6,404,28
2025-02-01,21:00:00,1,13,10,30,5,407,25
2025-02-01,22:00:00,2,15,11,30,4,404,22
2025-02-01,23:00:00,2,15,12,28,3,387,21
2025-02-02,00:00:00,2,15,13,22,2,347,23
2025-02-02,01:00:00,2,13,12,14,1,307,27
2025-02-02,02:00:00,2,13,12,15,2,320,26
2025-02-02,03:00:00,2,13,12,21,2,350,23
2025-02-02,04:00:00,1,8,8,13,2,297,40
2025-02-02,05:00:00,1,8,7,7,2,270,52
2025-02-02,06:00:00,1,10,9,6,3,274,52
2025-02-02,07:00:00,2,14,13,7,3,297,44
2025-02-02,08:00:00,2,15,14,8,3,320,35
2025-02-02,09:00:00,2,11,10,8,2,344,30
2025-02-02,10:00:00,1,7,7,5,2,337,34
2025-02-02,11:00:00,1,5,4,3,2,314,41
2025-02-02,12:00:00,1,3,3,3,2,297,49
2025-02-02,13:00:00,2,2,2,2,2,274,65
2025-02-02,14:00:00,2,3,3,2,3,280,64
2025-02-02,15:00:00,2,3,2,2,2,274,69
2025-02-02,16:00:00,2,3,2,2,2,277,66
2025-02-02,17:00:00,1,3,2,4,1,290,57
2025-02-02,18:00:00,1,3,2,4,1,300,48
2025-02-02,19:00:00,1,4,3,5,1,310,43
2025-02-02,20:00:00,1,4,3,5,1,317,39
2025-02-02,21:00:00,1,5,3,5,1,320,38
2025-02-02,22:00:00,1,6,4,6,2,327,37
2025-02-02,23:00:00,1,6,4,6,2,330,37
2025-02-03,00:00:01,1,6,5,7,2,334,35
2025-02-03,01:00:00,1,7,5,7,2,334,32
2025-02-03,02:00:00,1,7,5,8,2,337,27
2025-02-03,03:00:00,1,8,6,9,3,347,22
2025-02-03,04:00:00,1,9,7,11,3,360,19
2025-02-03,05:00:00,1,9,8,13,4,370,17
2025-02-03,06:00:00,1,11,9,16,5,384,15
2025-02-03,07:00:00,1,12,10,20,7,404,14
2025-02-03,08:00:00,2,12,10,21,7,417,13
2025-02-03,09:00:00,2,13,10,19,6,411,15
2025-02-03,10:00:00,2,13,10,17,6,397,19
2025-02-03,11:00:00,1,12,10,15,5,384,23
2025-02-03,12:00:00,1,11,9,11,4,360,28
2025-02-03,13:00:00,1,9,7,16,15,307,42
2025-02-03,14:00:00,1,7,6,21,16,307,39
2025-02-03,15:00:00,1,7,6,17,12,304,44
2025-02-03,16:00:00,1,8,7,11,7,304,49
2025-02-03,17:00:00,1,8,7,8,4,304,52
2025-02-03,18:00:00,1,7,6,7,4,304,52
2025-02-03,19:00:00,1,7,6,7,3,304,49
2025-02-03,20:00:00,1,7,6,7,3,304,49
2025-02-03,21:00:00,1,7,6,7,2,304,48
2025-02-03,22:00:00,1,7,6,7,3,304,49
2025-02-03,23:00:00,1,6,6,5,2,300,51
2025-02-04,00:00:00,1,5,5,5,2,290,54
2025-02-04,01:00:00,1,4,4,4,2,280,57
2025-02-04,02:00:00,2,3,3,3,2,270,60
2025-02-04,03:00:00,2,3,3,3,2,267,62
2025-02-04,04:00:00,2,3,3,2,1,267,63
2025-02-04,05:00:00,2,2,2,2,0,267,62
2025-02-04,06:00:00,2,2,2,1,0,267,62
2025-02-04,07:00:00,2,2,2,1,0,270,63
2025-02-04,08:00:00,2,2,2,1,0,270,65
2025-02-04,09:00:00,2,2,2,2,2,270,63
2025-02-04,10:00:00,1,3,2,3,4,277,57
2025-02-04,11:00:00,1,2,2,3,4,277,53
2025-02-04,12:00:00,1,2,2,2,3,274,55
2025-02-04,13:00:00,2,2,1,2,2,270,60
2025-02-04,14:00:00,2,3,3,3,2,267,76
2025-02-04,15:00:00,2,2,2,3,1,264,77
2025-02-04,16:00:00,2,2,1,3,1,264,78
2025-02-04,17:00:00,2,1,1,3,2,264,78
2025-02-04,18:00:00,2,2,1,4,2,274,76
2025-02-04,19:00:00,2,2,2,5,5,287,72
2025-02-04,20:00:00,2,4,4,9,12,307,63
2025-02-04,21:00:00,2,6,5,14,24,317,54
2025-02-04,22:00:00,2,7,7,17,34,314,48
2025-02-04,23:00:00,2,8,7,17,36,300,45
2025-02-05,00:00:00,2,8,7,15,31,290,45
2025-02-05,01:00:00,2,8,7,12,26,287,46
2025-02-05,02:00:00,2,7,6,11,20,287,46
2025-02-05,03:00:00,1,7,6,10,16,287,46
2025-02-05,04:00:00,1,7,6,10,14,290,46
2025-02-05,05:00:00,1,7,6,10,14,294,45
2025-02-05,06:00:00,1,7,6,10,13,300,44
2025-02-05,07:00:00,1,8,6,13,13,314,42
2025-02-05,08:00:00,1,8,7,15,11,327,39
2025-02-05,09:00:00,1,9,7,15,10,334,39
2025-02-05,10:00:00,1,9,7,13,10,350,42
2025-02-05,11:00:00,1,10,8,11,11,360,44
2025-02-05,12:00:00,1,11,9,10,11,367,46
2025-02-05,13:00:00,2,13,11,10,15,367,50
2025-02-05,14:00:00,2,19,16,15,16,421,51
2025-02-05,15:00:00,2,24,22,23,19,474,49
2025-02-05,16:00:00,3,29,26,37,22,521,40
2025-02-05,17:00:00,3,32,29,51,21,534,27
2025-02-05,18:00:00,3,31,28,53,20,507,23
2025-02-05,19:00:00,3,29,27,45,20,467,29
2025-02-05,20:00:00,3,28,26,38,20,447,32
2025-02-05,21:00:00,2,26,25,35,23,434,32
2025-02-05,22:00:00,2,26,24,35,28,434,30
2025-02-05,23:00:00,2,25,23,35,31,427,28
2025-02-06,00:00:00,2,23,22,31,29,397,30
2025-02-06,01:00:00,2,20,19,22,23,350,39
2025-02-06,02:00:00,2,18,17,14,16,317,49
2025-02-06,03:00:00,2,14,13,8,9,300,59
2025-02-06,04:00:00,2,10,10,4,5,294,64
2025-02-06,05:00:00,2,10,9,4,3,294,65
2025-02-06,06:00:00,2,11,11,4,5,304,62
2025-02-06,07:00:00,2,14,13,7,8,310,58
2025-02-06,08:00:00,2,14,14,8,7,314,54
2025-02-06,09:00:00,2,12,11,8,5,310,54
2025-02-06,10:00:00,1,10,9,6,3,300,59
2025-02-06,11:00:00,2,9,8,4,2,290,64
2025-02-06,12:00:00,2,9,6,3,2,284,67
2025-02-06,13:00:00,2,9,6,2,1,280,70
2025-02-06,14:00:00,2,10,6,3,2,277,72
2025-02-06,15:00:00,2,12,7,3,2,277,74
2025-02-06,16:00:00,2,12,7,3,2,277,74
2025-02-06,17:00:00,2,11,6,4,2,280,72
2025-02-06,18:00:00,2,10,6,4,2,280,72
2025-02-06,19:00:00,2,9,5,3,2,280,72
2025-02-06,20:00:01,2,7,5,3,2,280,74
2025-02-06,21:00:00,2,6,5,2,2,280,78
2025-02-06,22:00:00,2,6,5,2,2,277,81
2025-02-06,23:00:00,2,6,5,2,2,277,82
2025-02-07,00:00:00,2,7,5,2,2,280,81
2025-02-07,01:00:00,2,8,5,2,2,284,80
2025-02-07,02:00:00,2,10,6,2,2,284,79
2025-02-07,03:00:00,2,13,6,2,2,284,80
2025-02-07,04:00:00,2,16,7,2,2,284,81
2025-02-07,05:00:00,2,21,8,2,2,284,82
2025-02-07,06:00:00,2,28,10,2,2,284,82
2025-02-07,07:00:00,2,36,11,3,3,284,82
2025-02-07,08:00:00,2,40,12,3,2,287,84
2025-02-07,09:00:00,2,38,12,3,2,287,84
2025-02-07,10:00:00,2,33,11,3,2,287,84
2025-02-07,11:00:00,2,27,10,2,3,287,86
2025-02-07,12:00:00,2,24,10,2,3,284,87
2025-02-07,13:00:00,2,22,11,2,3,284,89
2025-02-07,14:00:00,2,13,8,3,4,284,85
2025-02-07,15:00:00,2,10,7,3,4,284,82
2025-02-07,16:00:00,2,8,6,4,4,284,77
2025-02-07,17:00:00,2,6,4,5,4,284,74
2025-02-07,18:00:00,2,4,3,5,5,284,71
2025-02-07,19:00:00,2,4,3,5,5,280,70
2025-02-07,20:00:00,2,3,3,4,4,277,69
2025-02-07,21:00:00,2,3,3,4,4,277,68
2025-02-07,22:00:00,2,4,3,4,5,277,65
2025-02-07,23:00:00,2,4,4,4,5,277,63
2025-02-08,00:00:00,2,4,4,4,6,277,64
2025-02-08,01:00:00,2,4,4,4,6,277,66
2025-02-08,02:00:00,2,4,4,3,5,277,68
2025-02-08,03:00:00,2,4,3,3,4,277,71
2025-02-08,04:00:00,2,3,3,2,4,277,72
2025-02-08,05:00:00,2,3,3,2,4,277,72
2025-02-08,06:00:00,2,4,3,3,4,280,72
2025-02-08,07:00:00,2,4,4,3,4,284,70
2025-02-08,08:00:00,2,4,4,3,4,287,69
2025-02-08,09:00:00,2,4,4,3,4,287,69
2025-02-08,10:00:00,2,4,3,3,3,284,72
2025-02-08,11:00:00,2,3,3,2,3,280,74
2025-02-08,12:00:00,2,3,3,2,2,277,77
2025-02-08,13:00:00,2,4,3,2,2,277,79
2025-02-08,14:00:00,2,5,4,1,2,277,89
2025-02-08,15:00:00,2,5,4,2,2,277,90
2025-02-08,16:00:00,2,4,4,2,2,277,90
2025-02-08,17:00:00,2,5,4,3,2,280,87
2025-02-08,18:00:00,2,5,5,4,2,284,84
2025-02-08,19:00:00,2,5,5,4,2,287,82
2025-02-08,20:00:00,2,5,5,4,2,287,80
2025-02-08,21:00:00,2,5,5,4,2,287,78
2025-02-08,22:00:00,2,5,4,4,2,284,77
2025-02-08,23:00:00,2,4,4,3,2,284,77
2025-02-09,00:00:00,2,4,3,3,2,284,77
2025-02-09,01:00:00,2,3,3,3,2,280,79
2025-02-09,02:00:00,2,3,3,2,2,277,82
2025-02-09,03:00:00,2,3,2,2,1,277,83
2025-02-09,04:00:00,2,3,2,2,1,274,84
2025-02-09,05:00:00,2,3,2,2,2,274,84
2025-02-09,06:00:00,2,3,3,2,2,274,84
2025-02-09,07:00:00,2,3,3,2,2,274,83
2025-02-09,08:00:00,2,4,3,3,2,277,81
2025-02-09,09:00:00,2,4,4,4,2,280,77
2025-02-09,10:00:00,2,5,4,4,2,284,76
2025-02-09,11:00:00,2,5,4,4,2,287,76
2025-02-09,12:00:00,2,5,4,3,2,290,77
2025-02-09,13:00:00,2,5,4,3,2,290,79
2025-02-09,14:00:00,2,4,4,3,2,284,81
2025-02-09,15:00:00,2,4,4,3,2,284,81
2025-02-09,16:00:00,2,4,4,4,2,284,81
2025-02-09,17:00:00,2,4,4,5,2,284,81
2025-02-09,18:00:00,2,4,4,5,2,287,82
2025-02-09,19:00:00,2,4,4,4,2,287,82
2025-02-09,20:00:00,2,4,4,4,2,290,82
2025-02-09,21:00:00,2,4,4,4,2,290,81
2025-02-09,22:00:00,2,4,3,3,2,290,81
2025-02-09,23:00:00,2,4,3,3,2,290,82
2025-02-10,00:00:00,2,4,3,3,2,290,82
2025-02-10,01:00:01,2,4,3,3,2,287,82
2025-02-10,02:00:00,2,4,3,3,2,287,82
2025-02-10,03:00:00,2,4,3,3,2,287,81
2025-02-10,04:00:00,2,4,3,3,2,287,80
2025-02-10,05:00:00,2,4,3,3,2,287,79
2025-02-10,06:00:00,2,4,3,3,2,287,78
2025-02-10,07:00:00,2,4,3,4,2,290,77
2025-02-10,08:00:00,2,4,4,4,2,290,76
2025-02-10,09:00:00,2,5,4,5,3,294,76
2025-02-10,10:00:00,2,6,5,5,3,297,77
2025-02-10,11:00:00,2,7,6,4,3,294,79
2025-02-10,12:00:00,2,9,8,3,3,294,81
2025-02-10,13:00:00,2,11,10,3,3,294,84
2025-02-10,14:00:00,2,12,11,3,3,294,86
2025-02-10,15:00:00,2,13,13,4,4,294,87
2025-02-10,16:00:00,2,14,13,4,4,297,87
2025-02-10,17:00:00,2,13,13,6,4,300,84
2025-02-10,18:00:00,2,13,12,7,4,304,82
2025-02-10,19:00:00,2,13,12,6,4,304,82
2025-02-10,20:00:00,2,13,12,6,4,304,80
2025-02-10,21:00:00,2,13,12,6,4,304,79
2025-02-10,22:00:00,2,13,12,5,4,304,78
2025-02-10,23:00:00,2,14,12,5,4,304,77
2025-02-11,00:00:00,2,14,12,4,3,304,78
2025-02-11,01:00:00,2,15,12,4,3,300,78
2025-02-11,02:00:00,2,16,12,4,3,300,78
2025-02-11,03:00:00,2,15,12,3,2,297,78
2025-02-11,04:00:00,2,15,11,3,2,294,78
2025-02-11,05:00:00,2,14,11,3,2,294,77
2025-02-11,06:00:00,2,13,11,3,2,297,77
2025-02-11,07:00:00,2,11,9,4,2,300,75
2025-02-11,08:00:00,2,9,8,4,2,304,75
2025-02-11,09:00:00,2,8,7,5,3,307,76
2025-02-11,10:00:00,2,7,5,5,3,307,78
2025-02-11,11:00:00,2,6,5,5,3,307,81
2025-02-11,12:00:00,2,6,4,5,3,304,83
2025-02-11,13:00:00,2,6,4,4,3,300,86
2025-02-11,14:00:00,2,7,5,4,4,287,91
2025-02-11,15:00:00,2,6,5,5,4,287,89
2025-02-11,16:00:00,2,5,4,6,4,287,86
2025-02-11,17:00:00,2,5,4,7,4,287,83
2025-02-11,18:00:00,2,4,3,7,4,287,82
2025-02-11,19:00:00,2,4,3,6,4,284,83
2025-02-11,20:00:00,2,4,4,5,3,284,84
2025-02-11,21:00:00,2,4,4,5,3,280,86
2025-02-11,22:00:00,2,4,3,4,3,277,87
2025-02-11,23:00:00,2,3,3,3,2,274,89
2025-02-12,00:00:00,2,2,2,3,2,270,91
2025-02-12,01:00:00,2,2,2,3,2,270,92
2025-02-12,02:00:00,2,2,2,2,2,270,92
2025-02-12,03:00:00,2,2,2,2,2,270,91
2025-02-12,04:00:00,2,2,2,2,2,270,87
2025-02-12,05:00:00,2,2,2,3,2,274,84
2025-02-12,06:00:00,2,3,2,3,2,277,82
2025-02-12,07:00:00,2,3,3,3,2,277,82
2025-02-12,08:00:00,2,3,3,3,2,280,82
2025-02-12,09:00:00,2,4,3,4,2,280,83
2025-02-12,10:00:00,2,4,3,4,2,277,84
2025-02-12,11:00:00,2,4,3,3,2,274,87
2025-02-12,12:00:00,2,4,3,3,2,270,89
2025-02-12,13:00:00,2,3,3,2,2,267,92
2025-02-12,14:00:00,2,4,3,4,3,274,87
2025-02-12,15:00:00,2,4,4,4,3,274,88
2025-02-12,16:00:01,2,4,4,5,4,274,87
2025-02-12,17:00:00,2,4,4,6,4,274,84
2025-02-12,18:00:05,2,4,4,6,4,277,82
2025-02-12,19:00:00,2,4,4,5,3,277,80
2025-02-12,20:00:00,2,5,4,5,3,280,79
2025-02-12,21:00:00,2,5,4,4,3,280,77
2025-02-12,22:00:00,2,5,4,4,3,280,76
2025-02-12,23:00:00,2,5,4,4,2,280,74
2025-02-13,00:00:00,2,5,5,4,2,280,73
2025-02-13,01:00:00,2,5,5,4,2,284,72
2025-02-13,02:00:00,2,6,5,4,2,284,70
2025-02-13,03:00:00,2,6,5,4,2,284,69
2025-02-13,04:00:00,2,6,5,4,2,287,69
2025-02-13,05:00:00,2,6,5,4,2,287,68
2025-02-13,06:00:00,2,6,5,4,2,290,67
2025-02-13,07:00:00,2,6,6,5,2,297,67
2025-02-13,08:00:00,2,7,6,6,2,304,65
2025-02-13,09:00:00,2,7,6,6,2,307,64
2025-02-13,10:00:00,2,7,6,6,3,314,66
2025-02-13,11:00:00,2,8,7,6,3,320,69
2025-02-13,12:00:00,2,10,8,5,3,320,74
2025-02-13,13:00:00,2,12,10,4,4,314,82
2025-02-13,14:00:00,2,14,12,4,3,310,87
2025-02-13,15:00:00,2,16,14,4,3,307,91
2025-02-13,16:00:00,2,16,15,5,4,310,88
2025-02-13,17:00:00,2,16,14,8,4,320,79
2025-02-13,18:00:00,2,15,13,12,5,327,69
2025-02-13,19:00:00,2,14,12,17,7,334,60
2025-02-13,20:00:00,2,13,11,22,8,334,54
2025-02-13,21:00:00,2,13,11,23,9,334,52
2025-02-13,22:00:00,2,12,11,21,8,337,53
2025-02-13,23:00:00,2,12,10,17,7,334,55
2025-02-14,00:00:00,1,11,9,14,5,330,57
2025-02-14,01:00:00,2,10,9,11,4,324,60
2025-02-14,02:00:00,2,9,8,9,3,317,62
2025-02-14,03:00:00,2,8,8,7,3,314,63
2025-02-14,04:00:00,2,8,7,6,2,314,64
2025-02-14,05:00:00,2,8,7,6,2,317,64
2025-02-14,06:00:00,2,9,8,7,2,327,62
2025-02-14,07:00:00,1,10,9,10,3,347,57
2025-02-14,08:00:00,1,11,9,12,4,367,52
2025-02-14,09:00:00,1,12,10,13,4,374,51
2025-02-14,10:00:00,2,14,11,13,5,401,52
2025-02-14,11:00:00,2,17,14,14,7,441,56
2025-02-14,12:00:00,2,24,21,17,9,487,63
2025-02-14,13:00:00,3,30,27,19,11,494,78
2025-02-14,14:00:00,3,31,28,33,34,461,74
2025-02-14,15:00:00,3,32,30,36,32,447,72
2025-02-14,16:00:00,3,29,26,35,26,411,69
2025-02-14,17:00:00,2,24,22,37,18,387,62
2025-02-14,18:00:00,2,22,20,39,13,391,54
2025-02-14,19:00:00,2,22,20,36,11,401,51
2025-02-14,20:00:00,2,23,21,32,9,397,52
2025-02-14,21:00:00,2,23,21,26,8,387,55
2025-02-14,22:00:00,2,24,22,22,7,384,57
2025-02-14,23:00:00,2,23,22,17,6,367,61
2025-02-15,00:00:00,2,22,21,11,4,337,67
2025-02-15,01:00:00,2,22,22,7,3,320,71
2025-02-15,02:00:00,2,24,23,7,3,317,70
2025-02-15,03:00:00,2,24,24,6,3,317,70
2025-02-15,04:00:00,2,24,23,5,3,310,73
2025-02-15,05:00:00,2,21,21,4,3,300,77
2025-02-15,06:00:00,2,19,18,4,3,294,79
2025-02-15,07:00:00,2,16,15,5,3,294,79
2025-02-15,08:00:00,2,13,12,5,3,290,79
2025-02-15,09:00:00,2,10,10,4,2,284,82
2025-02-15,10:00:00,2,7,6,3,1,270,87
2025-02-15,11:00:00,2,3,3,2,1,260,91
2025-02-15,12:00:00,2,2,2,2,1,254,93
2025-02-15,13:00:00,2,2,2,2,1,257,94
2025-02-15,14:00:00,2,2,2,2,1,254,99
2025-02-15,15:00:00,3,2,2,2,1,257,100
2025-02-15,16:00:00,3,2,1,2,1,257,100
2025-02-15,17:00:00,3,1,1,2,0,257,100
2025-02-15,18:00:00,2,1,1,2,1,260,97
2025-02-15,19:00:00,2,2,2,2,1,277,97
2025-02-15,20:00:00,2,2,1,4,3,277,87
2025-02-15,21:00:00,2,2,2,6,4,310,64
2025-02-15,22:00:00,2,2,1,4,2,310,61
2025-02-15,23:00:00,2,2,2,3,2,307,62
2025-02-16,00:00:00,2,2,2,4,3,304,61
2025-02-16,01:00:00,1,3,2,4,4,304,59
2025-02-16,02:00:00,1,3,3,4,4,304,58
2025-02-16,03:00:00,1,3,3,5,3,304,54
2025-02-16,04:00:00,1,4,3,7,3,307,51
2025-02-16,05:00:00,1,4,4,10,3,307,47
2025-02-16,06:00:00,1,5,4,11,3,307,48
2025-02-16,07:00:00,1,4,4,10,3,304,52
2025-02-16,08:00:00,1,4,4,8,4,304,54
2025-02-16,09:00:00,1,3,3,7,3,304,56
2025-02-16,10:00:00,1,3,2,6,3,300,59
2025-02-16,11:00:00,2,2,2,5,4,300,64
2025-02-16,12:00:00,2,2,1,3,5,297,67
2025-02-16,13:00:00,2,1,1,2,4,294,70
2025-02-16,14:00:00,2,2,2,2,3,287,70
2025-02-16,15:00:00,2,3,2,2,4,287,72
2025-02-16,16:00:00,2,4,3,3,6,290,72
2025-02-16,17:00:00,2,5,5,4,7,297,70
2025-02-16,18:00:00,2,7,6,5,7,307,68
2025-02-16,19:00:00,2,8,7,6,7,317,67
2025-02-16,20:00:00,2,9,8,5,5,324,64
2025-02-16,21:00:00,2,10,9,5,4,327,63
2025-02-16,22:00:00,2,10,8,5,3,327,62
2025-02-16,23:00:00,2,9,8,4,3,327,60
2025-02-17,00:00:00,1,9,8,4,3,327,59
2025-02-17,01:00:00,1,9,7,4,4,327,57
2025-02-17,02:00:00,1,9,8,5,4,330,54
2025-02-17,03:00:00,1,10,9,5,5,340,49
2025-02-17,04:00:00,1,11,10,6,5,354,45
2025-02-17,05:00:00,2,12,11,7,4,360,43
2025-02-17,06:00:00,2,13,11,7,3,367,40
2025-02-17,07:00:00,2,14,11,9,3,377,38
2025-02-17,08:00:00,2,14,12,10,3,384,36
2025-02-17,09:00:00,2,15,12,10,3,384,38
2025-02-17,10:00:00,2,15,12,9,4,377,44
2025-02-17,11:00:00,2,15,12,8,5,370,49
2025-02-17,12:00:00,2,16,13,8,6,367,57
2025-02-17,13:00:00,2,10,8,4,8,304,78
2025-02-17,14:00:00,2,8,6,6,12,300,70
2025-02-17,15:00:00,2,8,7,5,10,297,74
2025-02-17,16:00:00,2,9,8,5,7,300,76
2025-02-17,17:00:00,2,10,9,5,5,310,75
2025-02-17,18:00:00,2,11,9,5,5,317,72
2025-02-17,19:00:00,2,12,10,7,5,324,68
2025-02-17,20:00:00,2,14,12,11,7,340,65
2025-02-17,21:00:00,2,15,13,11,7,350,68
2025-02-17,22:00:00,2,15,13,9,5,350,72
2025-02-17,23:00:00,2,14,13,8,4,344,72
2025-02-18,00:00:00,2,15,14,6,4,334,72
2025-02-18,01:00:00,2,15,14,6,3,324,71
2025-02-18,02:00:00,2,14,13,5,2,317,70
2025-02-18,03:00:00,2,12,11,4,2,310,67
2025-02-18,04:00:00,2,10,9,4,2,304,65
2025-02-18,05:00:00,2,9,8,4,1,300,64
2025-02-18,06:00:00,2,8,7,4,2,300,62
2025-02-18,07:00:00,1,7,6,5,2,304,59
2025-02-18,08:00:00,1,7,6,6,2,307,59
2025-02-18,09:00:00,1,7,6,6,2,310,59
2025-02-18,10:00:00,2,7,5,5,2,310,61
2025-02-18,11:00:00,2,7,5,5,3,310,63
2025-02-18,12:00:00,2,7,6,4,3,304,67
2025-02-18,13:00:00,2,4,3,2,1,277,78
2025-02-18,14:00:00,2,4,3,1,1,270,86
2025-02-18,15:00:00,2,4,3,1,1,270,87
2025-02-18,16:00:00,2,4,3,1,1,270,87
2025-02-18,17:00:00,2,5,5,3,2,277,85
2025-02-18,18:00:00,2,9,8,6,3,290,84
2025-02-18,19:00:00,2,12,11,6,4,304,84
2025-02-18,20:00:00,2,12,11,6,3,310,82
2025-02-18,21:00:00,2,11,10,6,3,314,79
2025-02-18,22:00:00,2,10,9,6,3,310,77
2025-02-18,23:00:00,2,10,9,5,2,310,76
2025-02-19,00:00:00,2,10,9,5,2,307,74
2025-02-19,01:00:00,2,9,9,4,2,307,72
2025-02-19,02:00:00,2,9,9,4,2,307,69
2025-02-19,03:00:00,2,9,9,4,1,307,67
2025-02-19,04:00:00,2,9,8,4,1,307,64
2025-02-19,05:00:00,2,8,8,4,1,307,62
2025-02-19,06:00:00,2,8,7,4,2,307,60
2025-02-19,07:00:00,1,8,7,5,2,314,58
2025-02-19,08:00:00,1,7,6,6,2,314,57
2025-02-19,09:00:00,1,7,6,6,2,317,58
2025-02-19,10:00:00,2,6,5,5,2,314,62
2025-02-19,11:00:00,2,6,5,5,3,314,65
2025-02-19,12:00:00,2,7,6,4,3,304,69
2025-02-19,13:00:00,2,5,4,2,2,280,77
2025-02-19,14:00:00,2,5,5,2,1,274,87
2025-02-19,15:00:00,2,4,4,2,1,270,87
2025-02-19,16:00:00,2,4,4,2,1,267,86
2025-02-19,17:00:00,2,5,4,4,2,274,85
2025-02-19,18:00:00,2,6,5,6,3,280,84
2025-02-19,19:00:00,2,7,6,6,4,290,83
2025-02-19,20:00:00,2,7,6,6,3,297,82
2025-02-19,21:00:00,2,7,6,5,3,297,81
2025-02-19,22:00:00,2,7,6,5,2,297,81
2025-02-19,23:00:00,2,7,6,4,2,297,80
2025-02-20,00:00:00,2,6,6,4,2,294,79
2025-02-20,01:00:00,2,7,6,3,2,294,78
2025-02-20,02:00:00,2,7,6,3,1,294,76
